Tensao (V),Erro instrumental (V),Corrente media (A),Desvio padrao (A),Ruido como erro (A),Corrente com ruido descontado (A),Erro propagado (media e ruido) (A)
4.0,0.025,0.7401271599999999,0.02994912566448495,0.00015500399999999998,0.7399721559999999,0.029949125691284786
4.05,0.025,0.7445557700000001,0.03013088893540793,0.00015675312000000002,0.7443990168800001,0.03013088898978076
4.1,0.025,0.74894396,0.030306758185563543,0.00015846938,0.74878549062,0.030306758333767937
4.15,0.025,0.75329083,0.030481456837014486,0.0001597262,0.7531311037999999,0.03048145695773325
4.2,0.025,0.75757375,0.030648683036932186,0.00016077643999999998,0.75741297356,0.03064868308754318
4.25,0.025,0.7617945399999999,0.030833440685658183,0.00016176606,0.76163277394,0.030833440702444915
4.3,0.025,0.76596492,0.031013125018568066,0.00016347028,0.7658014497200001,0.031013125042218526
4.35,0.025,0.7700818700000001,0.03117503561445171,0.00016488950000000002,0.7699169805,0.03117503564959821
4.4,0.025,0.7741557,0.03133107499741006,0.00016635842,0.77398934158,0.031331075025388164
4.45,0.025,0.7781768600000001,0.03149815109594002,0.00016769692,0.7780091630800001,0.031498151110519935
4.5,0.025,0.78212448,0.03165174950880983,0.00016902462,0.78195545538,0.03165174951661767
4.55,0.025,0.7860376,0.031821603107672354,0.00017085246000000002,0.78586674754,0.03182160311709078
4.6,0.025,0.7898826600000002,0.03198154441039046,0.00017097842000000002,0.7897116815800002,0.03198154453071236
4.65,0.025,0.7936626699999999,0.03211984143478399,0.00017282071999999998,0.7934898492799999,0.032119841451304365
4.7,0.025,0.7973798700000001,0.03226962649406991,0.00017453768,0.7972053323200001,0.032269626510643544
4.75,0.025,0.8010391099999999,0.032439987052314524,0.00017640934,0.80086270066,0.03243998707897793
4.8,0.025,0.8046704800000001,0.03253096143965692,0.00017794127999999997,0.80449253872,0.032530961456658535
4.85,0.025,0.8082172000000002,0.03269536112121515,0.00017900499999999998,0.8080381950000002,0.03269536113465248
4.9,0.025,0.81171124,0.03281596798979289,0.00018001644,0.81153122356,0.032815968004293976
4.95,0.025,0.8151503699999999,0.03294481977789358,0.00018118558,0.8149691844199999,0.03294481979811205
5.0,0.025,0.8185493800000001,0.03309859860382815,0.00018245986,0.8183669201400001,0.03309859863157133
